Unnamed: 0,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime,cluster
5734,12,50,wednesday,0,morning,22.63996,92.191949,baghaichari,rangamati,chattogram,28,24,16,143,0.0,77,8,0,22,winter,20171,50595,46304,96899,109,4.75,50,41.9,80,23,1,6,8,17,2,0,kidnap,67
5735,10,41,sunday,0,morning,24.5639,88.8083,bagmara,rajshahi,rajshahi,31,28,22,116,0.0,76,8,28,29,rainy,94050,177157,177507,354664,100,3.77,968,46.3,1855,0,1,4,12,97,22,1,kidnap,83
5736,10,41,sunday,0,morning,24.5639,88.8083,bagmara,rajshahi,rajshahi,31,28,22,116,0.0,76,8,28,29,rainy,94050,177157,177507,354664,100,3.77,968,46.3,1855,0,1,4,12,97,22,1,kidnap,83
5737,1,1,friday,1,evening,23.6167,90.525,bandar,narayanganj,dhaka,27,24,19,113,0.0,46,10,0,24,winter,73173,158733,154108,312841,103,4.26,5751,58.9,636,7,0,1,0,20,2,2,kidnap,47
5738,11,48,monday,0,evening,24.3083,89.1708,baraigram,natore,rajshahi,31,27,22,113,0.0,47,10,0,27,winter,70104,138424,141248,279672,98,3.98,933,50.0,351,0,0,3,10,40,13,2,kidnap,89
5739,11,48,monday,0,evening,24.3083,89.1708,baraigram,natore,rajshahi,31,27,22,113,0.0,47,10,0,27,winter,70104,138424,141248,279672,98,3.98,933,50.0,351,0,0,3,10,40,13,2,kidnap,89
5740,12,48,sunday,0,morning,24.2167,90.05,basail,tangail,dhaka,28,25,20,113,0.0,57,10,2,25,winter,39000,75283,84587,159870,89,4.14,1013,50.4,389,5,0,1,0,24,3,0,kidnap,93
5741,12,49,thursday,0,morning,24.2167,90.05,basail,tangail,dhaka,30,25,19,116,0.0,57,10,11,25,winter,39000,75283,84587,159870,89,4.14,1013,50.4,389,5,0,1,0,24,3,0,kidnap,93
5742,10,41,wednesday,0,night,22.95,91.1,begumganj,noakhali,chattogram,29,28,27,263,1.3,81,9,38,33,rainy,101689,261713,287595,549308,91,5.37,2304,59.3,1412,47,0,2,0,47,2,1,kidnap,95
5743,10,40,saturday,1,evening,22.95,91.1,begumganj,noakhali,chattogram,33,31,28,359,24.2,74,8,23,36,rainy,101689,261713,287595,549308,91,5.37,2304,59.3,1412,47,0,2,0,47,2,1,kidnap,95
5744,10,40,saturday,1,morning,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,9.3,84,7,31,32,rainy,6063,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,0,1,0,0,kidnap,96
5745,10,40,saturday,1,morning,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,9.3,84,7,31,32,rainy,6063,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,0,1,0,0,kidnap,96
5746,10,40,saturday,1,morning,22.4667,92.375,belaichari,rangamati,chattogram,34,30,24,386,9.3,84,7,31,32,rainy,6063,15174,13351,28525,114,4.66,38,32.8,21,1,0,2,0,1,0,0,kidnap,96
5747,5,22,thursday,0,night,24.05,90.98333,bhairab,kishoreganj,dhaka,37,34,28,356,9.1,65,9,18,39,hot,58940,146929,151390,298309,97,5.01,2141,42.7,391,12,1,5,1,20,5,2,kidnap,99
5748,5,22,thursday,0,night,24.05,90.98333,bhairab,kishoreganj,dhaka,37,34,28,356,9.1,65,9,18,39,hot,58940,146929,151390,298309,97,5.01,2141,42.7,391,12,1,5,1,20,5,2,kidnap,99
5749,3,12,thursday,0,morning,24.375,90.37833,bhaluka,mymensingh,mymensingh,37,30,22,113,0.0,37,10,1,30,hot,106935,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,0,56,3,2,kidnap,100
5750,4,16,thursday,0,morning,24.375,90.37833,bhaluka,mymensingh,mymensingh,38,34,27,116,0.7,40,10,24,33,hot,106935,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,0,56,3,2,kidnap,100
5751,1,4,tuesday,0,morning,24.375,90.37833,bhaluka,mymensingh,mymensingh,28,24,16,113,0.0,44,10,2,22,winter,106935,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,0,56,3,2,kidnap,100
5752,12,51,saturday,1,evening,24.375,90.37833,bhaluka,mymensingh,mymensingh,26,20,14,113,0.0,63,10,8,21,winter,106935,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,0,56,3,2,kidnap,100
5753,1,4,saturday,1,night,24.375,90.37833,bhaluka,mymensingh,mymensingh,29,25,19,113,0.0,46,10,2,24,winter,106935,217291,213029,430320,102,3.95,969,49.1,922,11,2,2,0,56,3,2,kidnap,100
5754,10,41,monday,0,night,22.4889,90.0733,bhandaria,pirojpur,barisal,35,31,26,113,0.0,63,10,12,33,rainy,34338,72308,75851,148159,95,4.29,906,67.7,877,15,0,1,6,37,3,1,kidnap,101
5755,1,3,thursday,0,evening,23.2083,90.4417,bhedarganj,shariatpur,dhaka,31,26,19,113,0.0,48,10,0,25,winter,53305,121342,131892,253234,92,4.76,967,42.7,766,42,0,2,4,26,4,3,kidnap,-1
5756,11,47,friday,1,morning,24.4583,89.8667,bhuapur,tangail,dhaka,29,25,19,113,0.0,46,10,0,24,winter,46000,92020,97893,189913,94,4.08,844,43.8,426,11,1,2,0,28,6,1,kidnap,104
5757,5,21,wednesday,0,night,26.125,89.6833,bhurungamari,kurigram,rangpur,38,34,27,116,0.6,61,10,28,36,hot,57005,113502,118036,231538,96,4.06,980,39.6,352,16,0,1,0,32,4,1,kidnap,-1
5758,6,26,saturday,1,morning,25.3783,88.9833,birampur,dinajpur,rangpur,35,33,27,356,9.3,71,9,32,38,rainy,42140,86393,84414,170806,102,4.02,802,51.6,384,75,0,1,0,42,5,2,kidnap,106
5759,10,43,thursday,0,morning,25.3783,88.9833,birampur,dinajpur,rangpur,32,29,24,176,1.6,69,10,34,30,rainy,42140,86393,84414,170806,102,4.02,802,51.6,384,75,0,1,0,42,5,2,kidnap,106
5760,3,12,saturday,1,morning,24.2833,88.775,charghat,rajshahi,rajshahi,37,34,27,116,0.3,44,10,12,34,hot,51783,104138,102650,206788,101,3.95,1257,47.7,574,1,0,1,6,48,12,0,kidnap,-1
5761,3,13,wednesday,0,morning,24.225,89.2917,chatmohar,pabna,rajshahi,35,32,26,353,10.3,59,9,23,33,hot,70260,144830,146291,291121,99,4.14,939,45.6,519,0,0,2,1,34,7,3,kidnap,118
5762,5,22,monday,0,morning,24.225,89.2917,chatmohar,pabna,rajshahi,37,34,29,353,4.2,60,10,27,39,hot,70260,144830,146291,291121,99,4.14,939,45.6,519,0,0,2,1,34,7,3,kidnap,118
5763,9,39,tuesday,0,night,24.225,89.2917,chatmohar,pabna,rajshahi,30,28,26,359,23.2,82,8,51,32,rainy,70260,144830,146291,291121,99,4.14,939,45.6,519,0,0,2,1,34,7,3,kidnap,118
5764,3,13,friday,1,evening,25.0417,91.675,chhatak,sunamganj,sylhet,38,32,23,113,0.3,44,10,11,30,hot,66724,197952,199690,397642,99,5.93,903,38.6,713,3,0,2,16,38,4,1,kidnap,119
5765,3,13,saturday,1,evening,25.0417,91.675,chhatak,sunamganj,sylhet,37,30,22,386,1.0,52,10,23,29,hot,66724,197952,199690,397642,99,5.93,903,38.6,713,3,0,2,16,38,4,1,kidnap,119
5766,9,36,saturday,1,night,22.2833,90.5903,dashmina,patuakhali,barisal,32,30,27,116,0.3,78,10,31,35,rainy,28490,60241,63147,123388,95,4.3,351,48.7,628,2,1,1,0,26,3,1,kidnap,128
5767,10,40,wednesday,0,evening,24.0014,88.875,daulatpur,kushtia,khulna,31,29,24,176,1.2,79,10,34,32,rainy,115715,236657,236656,473313,100,3.93,974,41.3,1010,123,0,6,0,83,15,1,kidnap,130
5768,6,25,thursday,0,morning,26.158752,88.718945,debiganj,panchagarh,rangpur,35,31,27,176,4.3,70,10,50,37,rainy,52411,113120,111589,224709,101,4.28,727,47.7,773,27,1,1,0,54,7,3,kidnap,132
5769,8,31,monday,0,morning,26.158752,88.718945,debiganj,panchagarh,rangpur,35,32,29,356,13.3,74,9,32,38,rainy,52411,113120,111589,224709,101,4.28,727,47.7,773,27,1,1,0,54,7,3,kidnap,132
5770,4,15,saturday,1,morning,24.1417,89.9667,delduar,tangail,dhaka,37,33,27,200,5.8,54,10,14,34,hot,48000,100434,106844,207278,94,4.29,1123,51.6,415,1,0,1,0,26,4,2,kidnap,133
5771,7,29,saturday,1,night,25.1417,89.7833,dewangonj,jamalpur,mymensingh,34,31,28,356,7.8,73,9,64,36,rainy,60716,126623,131510,258133,96,4.25,965,32.5,619,16,0,0,3,29,4,3,kidnap,134
5772,7,28,sunday,0,night,25.6333,88.65,dinajpur sadar,dinajpur,rangpur,36,34,29,116,0.0,68,10,24,40,rainy,111779,247792,236805,484597,105,4.19,1366,64.3,913,26,1,5,3,73,12,3,kidnap,66
5773,7,27,saturday,1,morning,24.9,91.0167,dharmapasha,sunamganj,sylhet,32,30,27,359,64.0,86,5,59,35,rainy,47965,122300,121164,243464,203,5.08,888,29.2,215,7,1,2,0,17,3,2,kidnap,135
5774,11,47,sunday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,34,29,23,113,0.0,63,10,0,30,winter,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5775,3,13,friday,1,evening,24.6833,89.5375,dhunot,bogura,rajshahi,35,31,27,356,6.0,49,9,17,32,hot,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5776,3,13,saturday,1,evening,24.6833,89.5375,dhunot,bogura,rajshahi,34,31,26,386,2.3,53,10,20,31,hot,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5777,10,42,wednesday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,34,31,25,113,0.0,71,10,3,35,rainy,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5778,2,6,monday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,30,24,18,113,0.0,40,10,0,24,winter,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5779,12,50,monday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,30,24,17,113,0.0,34,10,2,22,winter,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5780,4,18,thursday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,33,30,24,356,11.2,69,9,25,32,hot,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5781,5,19,tuesday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,39,35,29,113,0.0,50,10,6,37,hot,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5782,5,19,wednesday,0,night,24.6833,89.5375,dhunot,bogura,rajshahi,38,34,28,200,0.0,51,10,9,37,hot,74897,143219,149185,292404,96,3.9,1180,35.6,552,7,0,1,0,42,9,3,kidnap,136
5783,10,42,wednesday,0,morning,26.1278,88.925,dimla,nilphamari,rangpur,35,30,23,113,0.0,70,10,4,32,rainy,63535,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,1,48,8,3,kidnap,138
5784,4,17,friday,1,night,26.1278,88.925,dimla,nilphamari,rangpur,31,28,23,386,42.3,80,9,28,30,hot,63535,142412,141026,283438,101,4.46,867,42.2,681,53,0,1,1,48,8,3,kidnap,138
5785,3,9,thursday,0,morning,26.1,88.8361,domar,nilphamari,rangpur,37,32,23,113,0.0,28,10,7,29,hot,58020,125338,124091,249429,101,4.29,1153,48.3,552,12,0,2,0,37,6,3,kidnap,323
5786,8,35,friday,1,night,26.1,88.8361,domar,nilphamari,rangpur,36,34,29,116,0.0,63,10,33,39,rainy,58020,125338,124091,249429,101,4.29,1153,48.3,552,12,0,2,0,37,6,3,kidnap,323
5787,5,21,thursday,0,morning,24.875,89.45,gabtali,bogura,rajshahi,39,36,30,176,0.8,50,10,20,40,hot,83411,158992,160596,319588,99,3.82,1334,46.6,598,0,0,2,0,38,8,1,kidnap,143
5788,4,16,tuesday,0,morning,24.4167,90.55,gafargaon,mymensingh,mymensingh,34,31,24,116,0.0,54,10,14,32,hot,99093,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,0,74,6,6,kidnap,144
5789,4,16,tuesday,0,morning,24.4167,90.55,gafargaon,mymensingh,mymensingh,34,31,24,116,0.0,54,10,14,32,hot,99093,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,0,74,6,6,kidnap,144
5790,2,8,sunday,0,morning,24.4167,90.55,gafargaon,mymensingh,mymensingh,33,27,22,116,0.0,51,10,13,27,winter,99093,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,0,74,6,6,kidnap,144
5791,3,10,thursday,0,morning,22.1639,90.4306,galachipa,patuakhali,barisal,35,32,26,116,0.0,53,10,11,33,hot,80054,179652,181866,361518,99,4.5,285,45.4,1317,77,0,2,10,56,10,2,kidnap,146
5792,7,29,monday,0,morning,25.85,89.2167,gangachara,rangpur,rangpur,35,32,27,386,7.3,76,10,35,39,rainy,73463,150410,147459,297869,102,4.04,1105,43.2,550,14,1,2,0,37,4,2,kidnap,147
5793,8,35,tuesday,0,morning,25.85,89.2167,gangachara,rangpur,rangpur,33,31,27,386,26.2,80,8,28,37,rainy,73463,150410,147459,297869,102,4.04,1105,43.2,550,14,1,2,0,37,4,2,kidnap,147
5794,4,17,thursday,0,morning,23.81667,88.755,gangni,meherpur,khulna,43,38,30,200,0.0,47,10,9,41,hot,77580,148291,151316,299607,98,3.86,823,42.2,847,67,0,10,0,65,8,1,kidnap,148
5795,6,25,wednesday,0,noon,23.81667,88.755,gangni,meherpur,khulna,34,32,28,356,8.6,68,10,61,36,rainy,77580,148291,151316,299607,98,3.86,823,42.2,847,67,0,10,0,65,8,1,kidnap,148
5796,6,25,wednesday,0,noon,23.81667,88.755,gangni,meherpur,khulna,34,32,28,356,8.6,68,10,61,36,rainy,77580,148291,151316,299607,98,3.86,823,42.2,847,67,0,10,0,65,8,1,kidnap,148
5797,9,39,friday,1,morning,24.46667,89.96667,ghatail,tangail,dhaka,34,31,26,113,0.0,68,10,9,33,rainy,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,kidnap,150
5798,5,20,thursday,0,morning,24.46667,89.96667,ghatail,tangail,dhaka,37,34,28,200,1.5,68,10,26,39,hot,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,kidnap,150
5799,3,11,saturday,1,morning,25.2458,89.2167,ghoraghat,dinajpur,rangpur,37,33,23,113,0.0,30,10,9,30,hot,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,kidnap,151
5800,11,46,tuesday,0,evening,25.2458,89.2167,ghoraghat,dinajpur,rangpur,31,27,21,113,0.0,70,10,0,27,winter,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,kidnap,151
5801,4,15,monday,0,morning,25.2458,89.2167,ghoraghat,dinajpur,rangpur,44,39,27,113,0.0,23,10,0,35,hot,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,kidnap,151
5802,12,52,saturday,1,evening,25.2458,89.2167,ghoraghat,dinajpur,rangpur,26,21,14,113,0.0,34,10,0,19,winter,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,kidnap,151
5803,12,52,tuesday,0,evening,25.2458,89.2167,ghoraghat,dinajpur,rangpur,28,24,19,113,0.0,60,10,1,23,winter,30077,59001,58739,117740,100,3.89,792,46.0,342,45,0,1,0,17,5,1,kidnap,151
5804,2,7,friday,1,evening,25.1333,89.3917,gobindaganj,gaibandha,rangpur,36,31,24,113,0.0,35,10,3,30,winter,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,kidnap,152
5805,1,53,friday,1,morning,25.1333,89.3917,gobindaganj,gaibandha,rangpur,31,26,21,113,0.0,60,10,1,27,winter,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,kidnap,152
5806,7,27,wednesday,0,night,25.1333,89.3917,gobindaganj,gaibandha,rangpur,33,31,27,386,22.9,80,8,46,37,rainy,132572,256055,258641,514696,99,3.88,1118,42.6,837,0,0,3,0,85,10,5,kidnap,152
5807,6,25,friday,1,morning,24.8583,92.0208,golapganj,sylhet,sylhet,37,34,27,176,3.3,68,10,41,39,rainy,50465,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,3,26,3,0,kidnap,154
5808,2,5,sunday,0,morning,24.5583,89.9167,gopalpur,tangail,dhaka,29,25,20,113,0.0,37,10,0,25,winter,64000,123591,128740,252331,96,3.94,1305,45.7,613,1,0,2,0,43,5,2,kidnap,156
5809,10,44,monday,0,morning,24.5583,89.9167,gopalpur,tangail,dhaka,32,29,24,176,5.8,74,10,25,31,rainy,64000,123591,128740,252331,96,3.94,1305,45.7,613,1,0,2,0,43,5,2,kidnap,156
5810,5,21,friday,1,night,24.75833,90.575,gouripur,mymensingh,mymensingh,37,34,28,176,3.5,70,10,12,39,hot,72047,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,0,37,2,4,kidnap,157
5811,3,10,friday,1,night,24.75833,90.575,gouripur,mymensingh,mymensingh,37,33,26,116,0.0,32,10,12,30,hot,72047,159897,163160,323057,98,4.47,1167,43.6,759,10,1,1,0,37,2,4,kidnap,157
5812,1,5,monday,0,night,22.9736,90.2306,gournadi,barisal,barisal,27,24,22,116,0.0,49,10,25,25,winter,41561,92209,96377,188586,96,4.52,1253,60.9,646,52,1,3,0,26,6,1,kidnap,158
5813,1,5,monday,0,night,22.9736,90.2306,gournadi,barisal,barisal,27,24,22,116,0.0,49,10,25,25,winter,41561,92209,96377,188586,96,4.52,1253,60.9,646,52,1,3,0,26,6,1,kidnap,158
5814,4,17,tuesday,0,evening,25.1028,91.8917,gowainghat,sylhet,sylhet,33,30,24,356,9.3,70,9,45,31,hot,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,kidnap,159
5815,7,30,saturday,1,evening,25.1028,91.8917,gowainghat,sylhet,sylhet,33,29,25,356,16.7,87,8,59,34,rainy,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,kidnap,159
5816,1,5,tuesday,0,morning,25.1028,91.8917,gowainghat,sylhet,sylhet,31,25,16,113,0.0,53,10,1,23,winter,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,kidnap,159
5817,12,51,wednesday,0,afternoon,24.3667,89.25,gurudaspur,natore,rajshahi,31,26,21,113,0.0,62,10,0,27,winter,54977,107394,107394,214788,100,3.89,1057,41.9,562,0,0,1,4,26,5,0,kidnap,-1
5818,10,41,tuesday,0,morning,23.0667,90.6375,haimchar,chandpur,chattogram,33,31,27,116,0.0,77,10,19,35,rainy,24903,53651,55924,109575,96,4.43,817,48.1,390,5,0,3,0,10,1,0,kidnap,-1
5819,6,25,monday,0,morning,25.2833,89.0167,hakimpur,dinajpur,rangpur,32,30,26,296,7.3,81,9,64,35,rainy,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5820,12,52,saturday,1,morning,25.2833,89.0167,hakimpur,dinajpur,rangpur,26,21,14,113,0.0,34,10,0,19,winter,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5821,3,11,saturday,1,morning,25.2833,89.0167,hakimpur,dinajpur,rangpur,37,33,23,113,0.0,30,10,9,30,hot,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5822,9,36,wednesday,0,night,25.2833,89.0167,hakimpur,dinajpur,rangpur,34,32,28,200,2.3,71,10,29,37,rainy,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5823,4,15,monday,0,morning,25.2833,89.0167,hakimpur,dinajpur,rangpur,44,39,27,113,0.0,23,10,0,35,hot,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5824,4,15,monday,0,morning,25.2833,89.0167,hakimpur,dinajpur,rangpur,44,39,27,113,0.0,23,10,0,35,hot,22895,47162,45437,92599,104,3.99,927,54.7,223,0,0,1,0,19,2,1,kidnap,160
5825,2,7,tuesday,0,morning,23.6417,89.05,harinakundu,jhenaidah,khulna,30,25,19,113,0.0,45,10,7,24,winter,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,kidnap,162
5826,7,29,monday,0,morning,23.6417,89.05,harinakundu,jhenaidah,khulna,35,33,28,353,3.9,72,10,32,39,rainy,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,kidnap,162
5827,1,5,thursday,0,morning,23.6417,89.05,harinakundu,jhenaidah,khulna,29,24,19,113,0.0,55,10,8,24,winter,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,kidnap,162
5828,7,28,sunday,0,morning,23.6417,89.05,harinakundu,jhenaidah,khulna,33,31,27,200,1.5,75,10,42,37,rainy,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,kidnap,162
5829,1,4,saturday,1,morning,23.6417,89.05,harinakundu,jhenaidah,khulna,28,24,18,113,0.0,48,10,5,23,winter,48209,99354,98369,197723,101,4.1,869,42.3,382,93,0,6,0,38,4,1,kidnap,162
5830,5,18,saturday,1,morning,23.7333,89.9667,harirampur,manikganj,dhaka,39,34,28,386,1.9,61,10,24,38,hot,33513,65815,73503,139318,90,4.15,570,48.4,332,22,0,1,18,13,3,0,kidnap,324
5831,1,2,thursday,0,morning,22.3667,91.125,hatia,noakhali,chattogram,26,24,21,113,0.0,56,10,1,25,winter,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,kidnap,164
5832,5,22,wednesday,0,morning,22.3667,91.125,hatia,noakhali,chattogram,35,33,30,176,0.8,65,10,16,39,hot,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,kidnap,164
5833,7,30,wednesday,0,morning,22.3667,91.125,hatia,noakhali,chattogram,32,30,28,356,14.7,74,9,52,35,rainy,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,kidnap,164
5834,3,11,sunday,0,night,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,34,30,20,176,0.2,30,10,38,27,hot,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5835,7,30,saturday,1,morning,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,32,30,26,359,58.8,80,6,42,34,rainy,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5836,1,4,monday,0,evening,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,27,23,16,113,0.0,35,10,1,21,winter,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5837,10,40,saturday,1,evening,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,33,31,26,176,6.3,74,10,15,34,rainy,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5838,7,27,wednesday,0,morning,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,30,28,25,356,33.4,90,7,85,32,rainy,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5839,3,13,wednesday,0,night,26.1125,89.1333,hatibandha,lalmonirhat,rangpur,38,34,24,113,0.1,32,10,14,30,hot,53122,116964,116963,233927,100,4.4,811,45.3,904,0,0,2,0,35,5,4,kidnap,165
5840,9,38,thursday,0,morning,24.6833,90.625,iswarganj,mymensingh,mymensingh,35,32,27,113,0.0,67,10,11,37,rainy,81070,187229,189119,376348,99,4.63,1342,41.0,860,15,0,2,0,24,1,2,kidnap,168
5841,5,19,friday,1,night,25.125,92.1167,jaintiapur,sylhet,sylhet,34,31,25,113,1.3,55,10,6,32,hot,27719,80769,80975,161744,100,5.8,608,41.2,1021,0,0,1,0,13,4,0,kidnap,-1
5842,8,33,thursday,0,morning,24.9833,91.2333,jamalganj,sunamganj,sylhet,31,29,25,359,52.5,89,6,81,33,rainy,29935,84612,82648,167260,102,5.57,541,32.5,225,1,0,1,2,10,1,0,kidnap,-1
5843,10,41,sunday,0,morning,23.1,89.1333,jhikargacha,jashore,khulna,34,31,26,113,1.2,68,10,4,33,rainy,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,kidnap,172
5844,4,14,tuesday,0,morning,23.1,89.1333,jhikargacha,jashore,khulna,38,33,26,386,2.6,69,10,24,36,hot,72266,147127,151781,298908,97,4.1,971,53.0,665,17,1,2,2,48,8,0,kidnap,172
5845,3,9,friday,1,morning,25.0583,89.1833,kalai,joypurhat,rajshahi,35,29,22,113,0.0,37,10,5,28,hot,38745,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,0,21,8,0,kidnap,176
5846,7,27,thursday,0,morning,25.0583,89.1833,kalai,joypurhat,rajshahi,34,32,27,356,19.9,75,8,33,37,rainy,38745,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,0,21,8,0,kidnap,176
5847,5,18,monday,0,morning,25.0583,89.1833,kalai,joypurhat,rajshahi,34,31,27,386,1.4,56,10,21,32,hot,38745,70860,72337,143197,98,3.69,861,49.8,418,7,0,1,0,21,8,0,kidnap,176
5848,11,46,tuesday,0,morning,21.9861,90.2422,kalapara,patuakhali,barisal,30,27,22,119,0.0,58,10,26,27,winter,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,kidnap,177
5849,5,19,wednesday,0,morning,21.9861,90.2422,kalapara,patuakhali,barisal,37,33,27,116,0.0,74,10,15,38,hot,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,kidnap,177
5850,9,38,wednesday,0,morning,21.9861,90.2422,kalapara,patuakhali,barisal,36,33,30,176,1.9,67,10,16,39,rainy,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,kidnap,177
5851,2,6,wednesday,0,noon,24.075,90.2167,kaliakair,gazipur,dhaka,31,27,21,113,0.0,34,10,0,26,winter,116749,248219,235089,483308,106,4.09,1539,60.6,566,40,4,3,0,43,5,2,kidnap,322
5852,11,45,tuesday,0,morning,23.4139,89.1333,kaliganj,jhenaidah,khulna,32,27,21,116,0.0,59,10,11,27,winter,67841,141183,141183,282366,100,4.15,910,52.0,584,65,1,4,7,47,10,2,kidnap,180
5853,6,25,wednesday,0,noon,23.925,90.5667,kaliganj,gazipur,dhaka,33,30,26,353,2.6,79,10,37,34,rainy,57770,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,0,35,3,0,kidnap,179
5854,6,25,wednesday,0,noon,23.925,90.5667,kaliganj,gazipur,dhaka,33,30,26,353,2.6,79,10,37,34,rainy,57770,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,0,35,3,0,kidnap,179
5855,4,17,monday,0,morning,23.925,90.5667,kaliganj,gazipur,dhaka,31,29,26,359,36.6,85,7,46,33,hot,57770,133246,132030,265276,101,4.53,1236,59.8,525,22,0,1,0,35,3,0,kidnap,179
5856,4,16,saturday,1,morning,25.974953,89.228404,kaliganj,lalmonirhat,rangpur,28,25,23,356,25.1,89,8,64,27,hot,58138,122156,123439,245595,99,4.22,970,46.0,898,8,1,1,0,36,7,2,kidnap,181
